"filename","date","speaker","X","Name","Party","Constituency.x","Female","Dynastic","Votes","Vote_share","Quota","ff","gov","docs","dail","ID_unit","Stratum","Local","labels"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0459199512130160-363.txt",19951213,363,921,"John Ellis","Fianna Fail","Sligo Leitrim",0,0,7430,17.39,0.87,1,0,"asked the minister for agriculture food and forestry the progress if any in the development of the establishment of an appeals unit in view of his promise in the farmers charter whether special appeal forms are available at local offices the number and grades of staff assigned to the unit and if he will make a statement on the matter",27,130992,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0426199302240082-580.txt",19930224,580,565,"Enda Kenny","Fine Gael","Mayo West",0,1,6210,20.94,0.84,0,0,"asked the minister for agriculture food and forestry the reason a person details supplied in county mayo has not received cattle or suckler cow grant payments",27,131158,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0458199511150028-18.txt",19951115,18,168,"David Andrews","Fianna Fail","Dun Laoghaire",0,0,13418,22.6,1.36,1,0,"asked the minister for tourism and trade the role of bord fáilte in his departments tourism marketing initiative",27,131212,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0457199511070027-73.txt",19951107,73,1367,"Paul Bradford","Fine Gael","Cork East",0,0,6750,16.27,0.81,0,1,"asked the minister for the environment if his attention has been drawn to the fact that people who wish to take a driving test in dungarvan county waterford can be waiting for up to four months and the action if any he will take to improve this situation",27,131521,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0456199510120039-1094.txt",19951012,1094,1444,"Mary Wallace","Fianna Fail","Meath",1,0,6132,12,0.72,1,0,"asked the minister for education the number of schools that have applied for grants-in-aid to improve access for children with disabilities in each of the last seven years the amount granted the average time between receipt of applications and the making of decisions and the average time between the making of such applications and the completion of work",27,131931,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0456199510120047-852.txt",19951012,852,1504,"Eamon O Cuiv","Fianna Fail","Galway West",0,1,8430,16.73,1,1,0,"asked the minister for justice the number of people convicted for crimes relating to child sexual abuse broken down by profession in each of the last five years asked the minister for justice the number of people if any awaiting trial for alleged offences relating to child sexual abuse broken down by profession",27,131938,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0429199304060097-32.txt",19930406,32,306,"Peter Barry","Fine Gael","Cork South Central",0,1,5020,9.37,0.56,0,0,"asked the minister for the environment if there is any proposal to introduce pollution control tests for motor vehicles even on a selective basis such as obtains in luxembourg and now in the uk and if he will make a statement on the matter",27,132045,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0429199304060180-1087.txt",19930406,1087,1525,"Pat Upton","Labour Party","Dublin South Central",0,0,11923,29.63,1.48,0,1,"asked the minister for education if it is necessary for all coistí who run coláistí samhraidh gaeilge to be properly registered and incorporated in order to be officially recognised",27,132133,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0456199510110099-23.txt",19951011,23,639,"Liam Aylward","Fianna Fail","Carlow Kilkenny",0,0,11331,20.32,1.22,1,0,"asked the minister for agriculture food and forestry the qualifying income guidelines pertaining to the farm early retirement scheme regulation ec 2079/92 where a person is in receipt of the full rate of social welfare contributory widows pension",27,132238,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0455199506270082-1044.txt",19950627,1044,1522,"Brendan Smith","Fianna Fail","Cavan Monaghan",0,0,7063,12.87,0.77,1,0,"asked the minister for education the progress if any which has been made in relation to the provision of additional accommodation and the upgrading of some of the existing accommodation at a school details supplied in county cavan if she will ensure that this accommodation is available by september in view of the increased enrolment at the school and if she will make a statement on the matter",27,132302,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0455199506270113-899.txt",19950627,899,1339,"Batt O'Keeffe","Fianna Fail","Cork South Central",0,0,5532,10.32,0.62,1,0,"asked the minister for enterprise and employment if the £800 grant coming from a semi-state company details supplied could be considered to be anti-competition against the private sector",27,132330,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0430199305120046-594.txt",19930512,594,1482,"Tony Killeen","Fianna Fail","Clare",0,0,6814,15.28,0.76,1,1,"asked the minister for justice if her attention has been drawn to the widespread concern in county clare arising from recent reports that five sergeants and five gardaí who are due to retire in 1993 will not be replaced in the county and if she will ensure that manpower levels be maintained",27,132588,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0431199305250115-32.txt",19930525,32,306,"Peter Barry","Fine Gael","Cork South Central",0,1,5020,9.37,0.56,0,0,"asked the minister for education the allocation of national lottery funds to go to youth and sports projects in the 1993 financial year",27,132875,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0433199306290108-414.txt",19930629,414,1293,"Charles Flanagan","Fine Gael","Laois Offaly",0,1,5876,10.95,0.11,0,0,"asked the minister for the environment the position on the extension of the main sewerage scheme to arden road and arden lane tullamore county offaly and if he will make a statement on the matter",27,133408,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0433199306290180-1022.txt",19930629,1022,1516,"Trevor Sargent","Green Party","Dublin North",0,0,3788,8.77,0.44,0,0,"asked the minister for education if her attention has been drawn to reports that funding for the kinsale community school county cork will be included in the estimates for 1994 if so when her attention was drawn to them the amount of money committed the amount of money that will be payable on completion of stage 4 and when the money will be made available",27,133482,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0453199505180038-108.txt",19950518,108,1191,"John Browne","Fianna Fail","Wexford",0,1,8407,16.11,0.97,1,0,"wexford asked the minister for transport energy and communications the plans if any he has for the upgrading of the dublin to rosslare railway line",27,133514,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0433199307060040-339.txt",19930706,339,1208,"Avril Doyle","Fine Gael","Wexford",1,0,5314,10.19,0.61,0,0,"asked the minister for finance the cost of the leaflets and questionnaires being circulated as part of the consultation process on the three interpretative centres at the burren luggala and the boyne the cost to the office of public works of bringing all the county councillors in wicklow to glenveagh county donegal and the céide fields county mayo and whether the politically personalised literature is appropriate",27,133577,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0452199505160022-1013.txt",19950516,1013,1513,"Eoin Ryan","Fianna Fail","Dublin South East",0,1,4566,11.34,0.57,1,0,"asked the minister for agriculture food and forestry his views on the statement issued by the irish farmers association that butchers and supermarkets are over-charging in relation to lamb prices and if he will make a statement on the matter",27,133692,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0477199704170122-980.txt",19970417,980,1430,"Sean Power","Fianna Fail","Kildare",0,1,3809,7.56,0.45,1,0,"asked the minister for agriculture food and forestry the value of beef exported during 1997 the way in which this compares with previous years and if he will make a statement on the matter",27,134174,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0478199704240105-1044.txt",19970424,1044,1522,"Brendan Smith","Fianna Fail","Cavan Monaghan",0,0,7063,12.87,0.77,1,0,"asked the minister for agriculture food and forestry the funding if any which has been provided in each of the years from 1994 to 1997 in relation to the provision and upgrading of cattle marts and if he will make a statement on the matter",27,134264,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0478199704300087-145.txt",19970430,145,342,"Hugh Byrne","Fianna Fail","Wexford",0,0,7299,13.99,0.84,1,0,"asked the minister for education if her attention has been drawn to the need for a remedial teacher for the parish schools of ballycullane and ramsgrange in county wexford if she will agree to the provision of such a teacher and if she will make a statement on the matter",27,134335,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0477199703260026-23.txt",19970326,23,639,"Liam Aylward","Fianna Fail","Carlow Kilkenny",0,0,11331,20.32,1.22,1,0,"asked the minister for agriculture food and forestry when the ban on live cattle exports to egypt and lybia will be lifted and if he will make a statement on his efforts to restore these valuable markets",27,134519,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0477199703260037-1113.txt",19970326,1113,837,"Michael Woods","Fianna Fail","Dublin North East",0,0,6850,17.12,0.86,1,0,"asked the minister for agriculture food and forestry the progress if any which has been made regarding his commitment to introduce full-cost recovery at individual meat plants of the meat hygiene inspection service and if he will make a statement on the matter",27,134535,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0477199704150120-87.txt",19970415,87,1452,"Declan Bree","Labour Party","Sligo Leitrim",0,0,73328,17.15,0.86,0,1,"asked the minister for the environment if his department has organised courses on estate management if so the number of such courses which have taken place the number of council officials and representatives of residents associations who have participated if it is the policy of his department to encourage representatives of residents associations to participate in such courses and if he will make a statement on the matter",27,134815,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0477199704150186-44.txt",19970415,44,1185,"Michael Bell","Labour Party","Louth",0,0,9608,22.1,1.11,0,1,"asked the minister for justice the plans if any she has to recruit garda síochána for 1997 if so when recruitment will commence and if she will make a statement on the matter",27,134885,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0477199704160094-476.txt",19970416,476,1139,"Tony Gregory","Independent","Dublin Central",0,0,5809,15.96,0.8,0,0,"asked the minister for justice if the telephone of any member of dáil Éireann was tapped during the years from 1980 to 1990 and if the telephone conversations of any member of dáil Éireann were intercepted inadvertently or otherwise during this time asked the minister for justice if the telephone of any member of dáil Éireann was intercepted or tapped during the course of the nicky kelly hunger strike in 1983",27,135024,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0477199704160098-142.txt",19970416,142,1370,"Eric Byrne","Democratic Left","Dublin South Central",0,0,7445,27.81,0.56,0,1,"asked the minister for justice if she has satisfied herself that sufficient garda resources are available to stem the tide in car thefts details supplied which are a regular occurrence for residents in the terenure area of dublin south central whether the garda authorities in terenure are conscious of this problem the steps if any she intends taking to have this matter addressed and if she will make a statement on the matter",27,135028,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0475199703040032-10.txt",19970304,10,1447,"Noel Ahern","Fianna Fail","Dublin North West",0,1,5748,15.35,0.77,1,0,"asked the minister for social welfare whether he intends to extend the campaign to those on other social welfare payments in view of the perceived success in reducing the numbers abusing the live register list for example to those in receipt of lone parents payments whether any surveys or examinations have taken place in this regard and if he will make a statement on the matter",27,135637,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0475199703040108-539.txt",19970304,539,1476,"Seamus Hughes","Fianna Fail","Mayo West",0,0,4401,14.84,0.59,1,0,"asked the minister for the environment the policy or guidelines if any he has issued to local authorities in respect of the issuing of waivers for persons who are suffering from financial hardship or personal circumstances and are unable to pay a full service charge such as a refuse charge and if he will make a statement on the matter",27,135711,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0475199703040138-561.txt",19970304,561,1477,"Cecilia Keaveney","Fianna Fail","Donegal North East",1,1,9872,32.24,0.64,1,0,"asked the minister for education whether she will revise the 15 mile limit ruling for the incoming academic year and thereby strengthen the financial assistance available to those less well-off who are perhaps 13 to 14 miles away from their college and if she will make a statement on the matter",27,135742,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0449199502280105-23.txt",19950228,23,639,"Liam Aylward","Fianna Fail","Carlow Kilkenny",0,0,11331,20.32,1.22,1,0,"asked the minister for education if she will instruct bus Éireann to collect a school child details supplied in county carlow outside the home of this child in view of his medical condition asked the minister for education if she will instruct bus Éireann to re-route the school bus to facilitate two young children details supplied in county carlow",27,136042,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0436199312020022-26.txt",19931202,26,860,"Sean Barrett","Fine Gael","Dun Laoghaire",0,0,4852,8.17,0.49,0,0,"asked the minister for defence if he will consider introducing a compensation bill to cover members serving in the defence forces",27,136173,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0436199312020039-254.txt",19931202,254,1460,"Pat Cox","Progressive Democrats","Cork South Central",0,0,6720,12.54,0.75,0,0,"asked the minister for the marine if in respect of an irish registered ship details supplied the building of this ship benefited from any public assistance in the form of grant aid or tax incentive schemes and whether there is any requirement to hire even a minimum number of irish crew members in the event of such schemes being availed of by shipping companies",27,136196,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0436199312020083-580.txt",19931202,580,565,"Enda Kenny","Fine Gael","Mayo West",0,1,6210,20.94,0.84,0,0,"asked the minister for health the reason an allowance from the western health board has not been paid to a person details supplied in county mayo",27,136254,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0449199502160028-520.txt",19950216,520,1146,"Colm Hilliard","Fianna Fail","Meath",0,1,5813,11.38,0.68,1,0,"asked the minister for agriculture food and forestry the level of funding he has provided for in 1995 for leader ii and when the individual applications for leader ii submitted in 1994 will be approved",27,136280,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0449199502160051-763.txt",19950216,763,769,"Jim Mitchell","Fine Gael","Dublin Central",0,0,5125,14.08,0.7,0,1,"asked the minister for the environment if he has received an application for final approval from dublin corporation to proceed with the refurbishment of st michaels estate inchicore dublin 8 if he will approve the proposal the reasons for the delay with this project in view of the adverse conditions in which people at st michaels estate are living and in view of the continuous efforts and pressure of the local blocks committee if in addition to proceeding with the refurbishment he will lay down new requirements for dublin corporation in relation to allocation and transfer policy and also impose new requirements in relation to estate management both of which would be seen as essential prerequisites to ensure that the upgrading and improvements brought about by refurbishment are not quickly lost if he will meet with local public representatives and a deputation from the blocks committee and if he will make a statement on the matter",27,136311,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0471199611200048-253.txt",19961120,253,1202,"Brian Cowen","Fianna Fail","Laois Offaly",0,1,10117,18.85,0.19,1,0,"asked the minister for finance if the revenue commissioners will consider some reassessment of the capital acquisition tax liability being imposed on the estate of a person details supplied in county offaly in view of the particular circumstances of this case and the hardship which will be involved regarding the estate in question",27,136619,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0471199611200223-737.txt",19961120,737,1419,"Paul McGrath","Fine Gael","Westmeath",0,0,5347,17.42,0.7,0,1,"asked the minister for social welfare the number of persons who have taken up the back-to-work scheme promoted by his department and the plans if any he has to extend this scheme in view of the fact that it has been so successful",27,136801,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0470199610220100-594.txt",19961022,594,1482,"Tony Killeen","Fianna Fail","Clare",0,0,6814,15.28,0.76,1,0,"asked the minister for health if a scheme exists under which children are taken into care by health boards for weekends or other periods when their parents inform social workers that they require a baby sitting service and the number of occasions if any the mid-western health board has provided this service",27,137023,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0471199611060041-656.txt",19961106,656,1488,"Kathleen Lynch","Democratic Left","Cork North Central",1,0,9843,26.35,0.53,0,1,"asked the minister for health the average period of time in each health board area elapsing between the reporting and the investigation of suspected child abuse cases if his attention has been drawn to the severe stress which any undue delay imposes on all concerned the steps if any he intends to take to speed up investigations in this regard and if he will make a statement on the matter",27,137249,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0471199611060061-142.txt",19961106,142,1370,"Eric Byrne","Democratic Left","Dublin South Central",0,0,7445,27.81,0.56,0,1,"asked the minister for health the progress if any to date regarding an inspectorate of social services and if he will make a statement on the matter",27,137272,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0471199611060112-980.txt",19961106,980,1430,"Sean Power","Fianna Fail","Kildare",0,1,3809,7.56,0.45,1,0,"asked the minister for education if her attention has been drawn to the urgent need for extra accommodation at holy family secondary school newbridge county kildare and when construction will commence in this regard",27,137310,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0471199611060123-719.txt",19961106,719,1330,"Michael McDowell","Progressive Democrats","Dublin South East",0,1,4504,11.19,0.56,0,0,"asked the minister for education whether a person details supplied in county dublin was ever a pupil at scoil ard mhuire lusk county dublin or at finglas childrens centre either the industrial school or the remand and assessment unit or any other state institution in dublin and if she will make a statement on the matter",27,137321,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0448199502090025-1113.txt",19950209,1113,837,"Michael Woods","Fianna Fail","Dublin North East",0,0,6850,17.12,0.86,1,0,"asked the minister for tourism and trade the new proposals if any he has to assist small and medium sized irish exporters",27,137361,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0438199402010056-394.txt",19940201,394,1387,"Michael Finucane","Fine Gael","Limerick West",0,0,5164,16.23,0.65,0,0,"asked the minister for the environment when a new house grant will be paid to a person details supplied in county limerick and if he will make a statement on the matter",27,137473,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0448199502020024-10.txt",19950202,10,1447,"Noel Ahern","Fianna Fail","Dublin North West",0,1,5748,15.35,0.77,1,0,"asked the minister for the environment if he has made a decision on the submission from dublin corporation seeking alterations in the shared ownership scheme in view of property values in dublin",27,137548,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0448199502020078-23.txt",19950202,23,639,"Liam Aylward","Fianna Fail","Carlow Kilkenny",0,0,11331,20.32,1.22,1,0,"asked the minister for defence the reason his department continues to refuse an application of a person details supplied in county kilkenny for re-enlistment in the permanent defence force on the grounds that he is considered to be below the required medical standards when in fact his application for disability benefit has been refused on the grounds that his present state of health would not prevent him from resuming work",27,137599,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0470199610160050-156.txt",19961016,156,1372,"Ivor Callely","Fianna Fail","Dublin North Central",0,0,5917,12.9,0.64,1,0,"asked the minister for social welfare if there has been any noticeable change by claimants of social welfare since the recent attention to the levels of social welfare fraud and if he will make a statement on the matter",27,137790,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0438199402090017-217.txt",19940209,217,888,"John Connor","Fine Gael","Longford Roscommon",0,0,5154,11.38,0.57,0,0,"asked the minister for the environment if he has had or if he proposes to have discussions with local authorities on the problems arising in the local authorities housing differential rent scheme",27,137865,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0438199402090038-811.txt",19940209,811,1026,"Ted Nealon","Fine Gael","Sligo Leitrim",0,0,6622,15.5,0.77,0,0,"asked the taoiseach the number of persons on the live register in each employment exchange in sligo town on the latest date for which figures are available and on the corresponding date for the previous year asked the taoiseach the number of persons on the live register in each employment exchange in county sligo on the latest date for which figures are available and on the corresponding date for the previous year asked the taoiseach the number of persons on the live register in each employment exchange in county leitrim on the latest date for which figures are available and on the corresponding date for the previous year",27,137890,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0438199402090064-14.txt",19940209,14,847,"Bernard Allen","Fine Gael","Cork North Central",0,0,5263,11.72,0.7,0,0,"asked the minister for the environment when he proposes to introduce regulations to accommodate eco-audits sustainable growth and civil liability for damages in cases of environmental accident",27,137916,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0438199402100039-901.txt",19940210,901,800,"Jim O'Keeffe","Fine Gael","Cork South West",0,0,6345,19.05,0.76,0,0,"asked the minister for the marine whether his attention has been drawn to two further incidents in january 1994 of harassment and intimidation of boats fishing out of castletownbere county cork by flagship vessels the steps if any he is taking at european union and bilateral levels to voice our concerns about such dangerous incidents and if he will make a statement on the matter",27,137983,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0469199610020063-561.txt",19961002,561,1477,"Cecilia Keaveney","Fianna Fail","Donegal North East",1,1,9872,32.24,0.64,1,0,"asked the minister for health the number and locations of respite care places currently available in county donegal asked the minister for health the number of people who are deemed to need respite care in county donegal and whether all those who need such care can be catered for",27,138058,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0469199610020093-1158.txt",19961002,1158,871,"Seamus Brennan","Fianna Fail","Dublin South",0,0,9074,15.22,0.91,1,0,"asked the minister for the environment the plans if any he has to amend legislation to make it an absolute requirement for county managers to obtain full planning permission from an bord pleanála if necessary before proceeding with plans for halting sites if he has satisfied himself that the exclusion of halting sites from planning controls is in the best interests of proper planning and development and if he will make a statement on the matter",27,138085,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0469199610020204-1094.txt",19961002,1094,1444,"Mary Wallace","Fianna Fail","Meath",1,0,6132,12,0.72,1,0,"asked the minister for transport energy and communications the number of jobs from his department which were decentralised in each of the past 15 years on a county basis and the location to which the jobs were transferred on a county basis",27,138191,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0467199606270011-253.txt",19960627,253,1202,"Brian Cowen","Fianna Fail","Laois Offaly",0,1,10117,18.85,0.19,1,0,"asked the minister for agriculture food and forestry when the proposed computerised system to ensure the traceability of the national cattle herd will be put in place whether it will be fully compatible with the northern ireland system and if he will give details of the financial arrangements in this regard",27,138205,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0467199606270067-1097.txt",19960627,1097,828,"Joe Walsh","Fianna Fail","Cork South West",0,0,9376,28.16,1.13,1,0,"asked the minister for education the total amount paid out in national lottery grants from 1 january 1996 to date by her department in respect of each county or constituency in the country and the specific project funded from each grant allocation",27,138270,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0467199606270071-719.txt",19960627,719,1330,"Michael McDowell","Progressive Democrats","Dublin South East",0,1,4504,11.19,0.56,0,0,"asked the minister for justice the number of persons that have been committed to prison in each of the years 1994 and 1995 for non-payment of maintenance debts and other civil debts and the period spent in prison in each case asked the minister for justice the plans if any she has to accept the recommendation of the united nations committee on human rights that imprisonment for non-payment of civil debts should be abolished and if she will make a statement on the matter asked the minister for justice the plans if any she has to introduce attachment of earnings to enforce awards in all civil cases and if she will make a statement on the matter asked the minister for justice whether she intends to give effect to the recommendations of the law reform commission in respect of its report on debt collection and if she will make a statement on the matter",27,138273,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0439199402220049-306.txt",19940222,306,1276,"Jimmy Deenihan","Fine Gael","Kerry North",0,0,8120,23.93,0.96,0,0,"asked the minister for agriculture food and forestry when a grant under the suckler cow scheme will be paid to a person details supplied in county kerry and if he will make a statement on the matter asked the minister for agriculture food and forestry when a grant under the farm development scheme will be paid to a person details supplied in county kerry and if he will make a statement on the matter",27,138350,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0439199402240082-749.txt",19940224,749,1493,"Liz O'Donnell","Progressive Democrats","Dublin South",1,0,5162,8.66,0.52,0,0,"asked the minister for tourism and trade if he received a submission in relation to the proposed maritime park in arklow county wicklow and if he will make a statement on the matter in view of the much needed support for this project",27,138608,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0466199606050052-1022.txt",19960605,1022,1516,"Trevor Sargent","Green Party","Dublin North",0,0,3788,8.77,0.44,0,0,"asked the minister for finance the number of applications for charitable status that the revenue commissioners received during his term as minister for finance the number of decisions reached on foot of these applications and the number of organisations granted charitable status during this period asked the minister for finance whether he has satisfied himself with the degree of openness transparency and accountability that applies to the granting of charitable status by the revenue commissioners asked the minister for finance the number of appeals currently before the revenue commissioners in respect of applications for charitable status that have been refused asked the minister for finance the specific reasons of confidentiality that are cited by the revenue commissioners as precluding them from publishing a schedule of all organisations that have been granted tax relief through the operation of the charitable status provisions asked the minister for finance whether the reasons of confidentiality that preclude the revenue commissioners from publishing details of the granting of charitable status to trusts set up by individual persons in unique personal circumstances are the same as those applying to household name national voluntary organisations his views on whether this is satisfactory from a public policy point of view and if he will make a statement on the matter asked the minister for finance whether organisations that have been granted charitable status and which publicly advertise the fact are breaking the rules of confidentiality which the revenue commissioners choose to apply to themselves in these circumstances asked the minister for finance whether there are cases where the revenue commissioners require or oblige persons or organisations who have been granted charitable status to withhold from the public the fact of this status has been granted 11553/ asked the minister for finance whether there are circumstances where the revenue commissioners advise organisations or individuals trusts which have been granted charitable status to keep the fact of such tax relief having been granted out of the public domain if so the circumstances under which such a request may be made and if he will make a statement on the matter",27,138829,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0466199606050069-946.txt",19960605,946,1245,"Mary O'Rourke","Fianna Fail","Westmeath",1,1,7396,24.09,0.96,1,0,"asked the minister for health if he will review the case put forward for funding by the irish eating disorders association and if he will make an allocation in the matter",27,138846,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0440199403080015-1022.txt",19940308,1022,1516,"Trevor Sargent","Green Party","Dublin North",0,0,3788,8.77,0.44,0,0,"asked the minister for social welfare the basis on which a couple in receipt of contributory pensions totalling £13780 are receiving fuel vouchers when another couple who are also pensioners are receiving £12810 plus £1093 from dublin county council and are unable to claim for free television licence and free fuel vouchers",27,139011,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0465199605230035-602.txt",19960523,602,574,"Michael Kitt","Fianna Fail","Galway East",0,1,6062,20.85,0.83,1,0,"asked the minister for agriculture food and forestry the current position regarding modifications of the rep scheme to benefit the corncrake conservation scheme",27,139215,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0464199605010019-574.txt",19960501,574,1403,"Brendan Kenneally","Fianna Fail","Waterford",0,1,6793,15.8,0.79,1,0,"asked the minister for health the plans if any he has to formally welcome fesat the european foundation of drug helplines when they meet in dublin on 26 september 1996 during the irish presidency of the eu and if he will make a statement on the matter",27,139602,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0465199605150110-291.txt",19960515,291,382,"Noel Davern","Fianna Fail","Tipperary South",0,1,7463,18.81,0.75,1,0,"asked the minister for education the reason disadvantaged status has not been granted to the presentation primary school carrick-on-suir county tipperary in view of the fact that the two second level schools in carrick-on-suir have already been granted this status for the past number of years and the town of carrick-on-suir is also classed as disadvantaged",27,139792,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0464199604180015-247.txt",19960418,247,1267,"Mary Coughlan","Fianna Fail","Donegal South West",1,1,6639,22.27,0.89,1,0,"asked the minister for agriculture food and forestry the measures if any he has taken to prevent purchasers of sheep quotas from stocking hills in degraded areas thereby nullifying the intention of the grant scheme dealing with reducing sheep numbers in degraded areas",27,139854,8,0,"not"
